Wall time,Step,Value
1761445998.815497,500,17.371191024780273
1761446144.1530187,1000,16.268068313598633
1761446294.165547,1500,16.123342514038086
1761446434.0398564,2000,17.194765090942383
1761446583.9759376,2500,17.251827239990234
1761446734.6354222,3000,16.986133575439453
1761446887.8172204,3500,16.37441062927246
1761447028.8732803,4000,16.130977630615234
1761447176.5124261,4500,16.61166763305664
1761447322.0428429,5000,16.237934112548828
1761447467.3926425,5500,17.45650291442871
1761447615.7784648,6000,16.87807846069336
1761447762.5958097,6500,16.485084533691406
1761447904.790384,7000,16.73593521118164
1761448047.981232,7500,17.338970184326172
1761448196.2053432,8000,16.619810104370117
1761448344.8137584,8500,16.804805755615234
1761448490.495293,9000,16.445600509643555
1761448642.1548085,9500,16.11644172668457
1761448790.9027038,10000,16.15188980102539
1761448941.9222205,10500,16.599069595336914
1761449089.3551145,11000,16.445255279541016
1761449237.299928,11500,15.97705078125
1761449384.091787,12000,16.443580627441406
1761449529.472953,12500,16.688827514648438
1761449677.000862,13000,16.705961227416992
1761449826.7227063,13500,16.397533416748047
1761449975.823884,14000,16.35932159423828
1761450123.7893631,14500,16.563323974609375
1761450275.554267,15000,16.995349884033203
1761450429.0230248,15500,16.774255752563477
1761450575.956586,16000,16.9016170501709
1761450722.5349145,16500,16.522632598876953
1761450869.2731755,17000,15.824957847595215
1761451016.6853516,17500,16.728347778320312
1761451165.8924208,18000,16.62586212158203
1761451314.417241,18500,16.172374725341797
1761451459.6768389,19000,17.37075424194336
1761451605.7592907,19500,16.936359405517578
1761451753.512935,20000,17.342309951782227
1761451902.9802039,20500,16.17801284790039
1761452051.671199,21000,17.17555809020996
1761452202.6958466,21500,17.229427337646484
1761452349.598093,22000,17.31527328491211
1761452497.2873614,22500,16.736265182495117
1761452645.968245,23000,17.012413024902344
1761452794.5464976,23500,17.498632431030273
1761452943.8257797,24000,17.142963409423828
1761453088.991437,24500,17.489418029785156
1761453237.8400068,25000,16.3914737701416
1761453387.4482808,25500,16.625680923461914
1761453539.654807,26000,17.17660903930664
1761453690.669012,26500,16.957298278808594
1761453836.9068284,27000,16.876453399658203
1761453986.1670716,27500,17.655141830444336
1761454138.4956017,28000,16.94552993774414
1761454284.1552997,28500,16.613792419433594
1761454434.279128,29000,16.62204360961914
1761454583.443538,29500,16.331098556518555
1761454731.6799076,30000,16.540035247802734
1761454882.113228,30500,16.917724609375
1761455036.32737,31000,17.780437469482422
