Wall time,Step,Value
1761445998.8153446,500,27.0
1761446144.1528642,1000,39.625
1761446294.1654034,1500,59.16666793823242
1761446434.039705,2000,66.38461303710938
1761446583.975849,2500,50.875
1761446734.6352572,3000,45.09090805053711
1761446887.8169546,3500,43.0
1761447028.87318,4000,57.71428680419922
1761447176.5123243,4500,65.0999984741211
1761447322.0427074,5000,58.900001525878906
1761447467.3925598,5500,57.16666793823242
1761447615.7783024,6000,65.0
1761447762.5956652,6500,54.5
1761447904.7902455,7000,80.28571319580078
1761448047.9811668,7500,57.5
1761448196.2052734,8000,71.78571319580078
1761448344.813682,8500,39.20000076293945
1761448490.495186,9000,50.20000076293945
1761448642.1547368,9500,69.875
1761448790.9026403,10000,43.28571319580078
1761448941.9221387,10500,65.2727279663086
1761449089.3550508,11000,50.625
1761449237.2998652,11500,61.0
1761449384.0917108,12000,60.0
1761449529.4728823,12500,66.75
1761449677.000753,13000,58.25
1761449826.722637,13500,57.125
1761449975.823828,14000,50.25
1761450123.789302,14500,67.125
1761450275.5542076,15000,41.46154022216797
1761450429.0229573,15500,83.66666412353516
1761450575.956525,16000,42.83333206176758
1761450722.5348468,16500,67.09091186523438
1761450869.2729259,17000,54.66666793823242
1761451016.6852016,17500,51.272727966308594
1761451165.8923619,18000,69.7272720336914
1761451314.4171803,18500,36.5
1761451459.6767328,19000,61.0
1761451605.7591758,19500,55.79999923706055
1761451753.5128517,20000,70.375
1761451902.980142,20500,49.88888931274414
1761452051.6710417,21000,51.42856979370117
1761452202.6957815,21500,47.5
1761452349.5980186,22000,46.875
1761452497.287281,22500,54.30769348144531
1761452645.9681857,23000,37.41666793823242
1761452794.546436,23500,63.0
1761452943.8257182,24000,50.08333206176758
1761453088.9913752,24500,56.83333206176758
1761453237.8399334,25000,56.0
1761453387.4482193,25500,49.88888931274414
1761453539.6547513,26000,51.78571319580078
1761453690.6689098,26500,32.88888931274414
1761453836.906758,27000,51.727272033691406
1761453986.1668873,27500,43.70000076293945
1761454138.4955468,28000,50.09090805053711
1761454284.1552389,28500,42.769229888916016
1761454434.2790694,29000,46.727272033691406
1761454583.4434772,29500,36.79999923706055
1761454731.6798475,30000,51.33333206176758
1761454882.1131706,30500,37.0
1761455036.3272505,31000,45.230770111083984
1761455188.1760206,31500,43.900001525878906
1761455337.3586965,32000,39.0
1761455489.7616243,32500,41.58333206176758
1761455640.3188272,33000,51.5
1761455788.1507728,33500,52.5
1761455938.8894122,34000,44.33333206176758
1761456089.4318943,34500,42.09090805053711
1761456238.4629207,35000,37.38461685180664
1761456389.9171994,35500,37.6875
1761456541.0835824,36000,30.91666603088379
1761456691.37253,36500,40.54545593261719
1761456844.0600467,37000,50.33333206176758
1761456994.4867904,37500,38.06666564941406
1761457146.1242115,38000,35.0
1761457295.6433814,38500,51.400001525878906
1761457448.44276,39000,38.16666793823242
1761457600.6066382,39500,46.44444274902344
1761457750.8267124,40000,55.54545593261719
1761457898.637871,40500,47.11111068725586
1761458052.7434099,41000,45.16666793823242
1761458206.0252182,41500,40.125
1761458355.5897794,42000,42.16666793823242
1761458508.7838337,42500,40.14285659790039
1761458661.3792448,43000,45.153846740722656
1761458814.4958897,43500,41.33333206176758
1761458966.3909838,44000,32.625
1761459118.4461303,44500,44.61538314819336
1761459269.956514,45000,41.61538314819336
1761459421.2656376,45500,36.61538314819336
1761459571.7345963,46000,34.625
1761459723.1492279,46500,39.400001525878906
1761459873.0911853,47000,44.22222137451172
1761460023.147139,47500,44.818180084228516
1761460173.7228901,48000,50.33333206176758
1761460324.0795608,48500,35.07692337036133
1761460473.0530486,49000,29.18181800842285
1761460625.8863559,49500,48.25
1761460780.2625144,50000,34.727272033691406
1761460930.0556087,50500,33.33333206176758
1761461081.8438272,51000,57.06666564941406
1761461237.1495326,51500,34.33333206176758
1761461389.4407885,52000,41.0
1761461541.8982692,52500,32.1875
1761461696.6566005,53000,38.846153259277344
1761461846.814346,53500,35.92856979370117
1761462001.146601,54000,28.85714340209961
1761462156.4784353,54500,38.117645263671875
1761462311.252072,55000,24.941177368164062
1761462464.621789,55500,36.85714340209961
1761462617.3801968,56000,36.0
1761462768.1461473,56500,36.900001525878906
1761462924.6581438,57000,44.82352828979492
1761463076.574716,57500,33.818180084228516
1761463223.9874094,58000,41.272727966308594
1761463378.7802606,58500,35.0
1761463532.0171802,59000,37.842105865478516
1761463685.7243533,59500,32.41666793823242
1761463835.8280475,60000,37.272727966308594
1761463985.0110958,60500,34.25
1761464139.597211,61000,34.42856979370117
1761464293.7305367,61500,45.53845977783203
1761464450.800968,62000,33.0
1761464606.0357318,62500,28.85714340209961
1761464756.356907,63000,33.0
1761464911.4807897,63500,30.30769157409668
1761465065.630795,64000,31.714284896850586
1761465218.1517906,64500,36.06666564941406
1761465369.365279,65000,35.41666793823242
1761465519.6997743,65500,35.46666717529297
1761465678.1278317,66000,32.55555725097656
1761465832.4255593,66500,33.33333206176758
1761465982.551178,67000,34.8125
1761466135.3772173,67500,29.727272033691406
1761466294.5984848,68000,34.14285659790039
1761466447.0549078,68500,29.0
1761466602.6823702,69000,48.58333206176758
1761466754.5764124,69500,54.83333206176758
1761466907.1308365,70000,36.38461685180664
1761467060.0939758,70500,36.57143020629883
1761467210.7515028,71000,35.85714340209961
1761467360.444668,71500,33.47058868408203
1761467515.028946,72000,29.91666603088379
1761467668.8390975,72500,31.866666793823242
1761467825.063998,73000,34.73684310913086
1761467978.882875,73500,26.08333396911621
1761468132.5598485,74000,33.66666793823242
1761468286.1872113,74500,30.214284896850586
1761468439.4833546,75000,35.153846740722656
1761468595.5294988,75500,42.86666488647461
1761468753.3158815,76000,31.38888931274414
1761468906.1268024,76500,27.733333587646484
1761469061.4922724,77000,30.909090042114258
1761469218.1111577,77500,37.17647171020508
1761469371.9514277,78000,29.33333396911621
1761469526.8988202,78500,28.352941513061523
1761469677.9329612,79000,29.909090042114258
1761469828.717501,79500,44.099998474121094
1761469987.5798378,80000,37.04999923706055
1761470142.7273045,80500,22.85714340209961
1761470295.3963501,81000,36.230770111083984
1761470448.9152772,81500,38.53333282470703
1761470604.7623177,82000,29.769229888916016
1761470760.636051,82500,32.117645263671875
1761470915.8643532,83000,31.117647171020508
1761471072.2440739,83500,26.105262756347656
1761471226.2200122,84000,34.400001525878906
1761471382.5108714,84500,33.153846740722656
1761471538.3683088,85000,28.071428298950195
1761471698.5412595,85500,33.1875
1761471854.4686558,86000,29.647058486938477
1761472012.1879218,86500,30.44444465637207
1761472166.8983328,87000,24.933332443237305
1761472319.0568259,87500,25.399999618530273
1761472473.6489787,88000,44.0
1761472627.5616624,88500,31.52941131591797
1761472782.772923,89000,30.399999618530273
1761472937.8718953,89500,32.53333282470703
1761473095.4703665,90000,33.75
1761473252.17406,90500,32.86666488647461
1761473406.4408507,91000,31.153846740722656
1761473565.2843575,91500,30.799999237060547
