Wall time,Step,Value
1761734347.6523972,1000,17.601322174072266
1761734500.0075471,1500,16.82337188720703
1761734648.8975537,2000,15.777700424194336
1761734797.3269272,2500,15.481715202331543
1761734947.7223823,3000,16.748546600341797
1761735100.836182,3500,16.234817504882812
1761735245.3837867,4000,16.54491424560547
1761735390.544442,4500,16.506797790527344
1761735540.1548676,5000,17.22844123840332
1761735689.9978974,5500,16.157123565673828
1761735835.7437866,6000,17.223207473754883
1761735990.899622,6500,16.05223274230957
1761736143.4386013,7000,16.881183624267578
1761736297.1964033,7500,16.14647674560547
1761736444.2971303,8000,16.591657638549805
1761736598.0729349,8500,16.55360984802246
1761736748.9058726,9000,17.026620864868164
1761736897.543107,9500,17.30867576599121
1761737045.6794143,10000,16.555191040039062
1761737201.1992576,10500,16.41263198852539
1761737352.593293,11000,15.846999168395996
1761737507.4579327,11500,17.075794219970703
1761737660.7420042,12000,16.756155014038086
1761737815.78441,12500,16.4288272857666
1761737970.9295752,13000,15.766251564025879
1761738122.5711336,13500,16.983549118041992
1761738278.6387348,14000,16.84276580810547
1761738432.27557,14500,16.346506118774414
1761738588.2559495,15000,16.733556747436523
1761738738.1654952,15500,16.670066833496094
1761738894.3312795,16000,16.557310104370117
1761739048.0261703,16500,16.72859764099121
1761739199.9368064,17000,16.569961547851562
1761739352.884956,17500,16.77638053894043
1761739507.1176991,18000,16.816312789916992
1761739659.5071986,18500,16.44754409790039
1761739813.3772256,19000,16.983306884765625
1761739965.9272258,19500,15.482095718383789
1761740121.6704383,20000,16.594310760498047
1761740282.740056,20500,16.705350875854492
1761740440.192085,21000,16.70805549621582
1761740598.2985816,21500,17.30559539794922
1761740757.3853676,22000,16.857263565063477
1761740910.8663228,22500,17.315223693847656
1761741068.8672283,23000,16.916166305541992
1761741226.7686281,23500,16.36786460876465
1761741381.2001002,24000,16.700382232666016
1761741535.7946475,24500,17.139713287353516
1761741693.6701927,25000,16.656747817993164
1761741852.2506945,25500,17.58707618713379
1761742005.2828288,26000,16.830480575561523
1761742162.6540842,26500,17.10000991821289
1761742320.5930898,27000,17.411685943603516
1761742473.4985728,27500,16.706649780273438
1761742629.3335638,28000,16.50971221923828
1761742783.937004,28500,16.351823806762695
1761742937.511226,29000,16.999038696289062
1761743095.5475378,29500,16.505239486694336
1761743253.76756,30000,17.50739097595215
1761743413.4160633,30500,16.741455078125
1761743571.3772953,31000,16.37347984313965
1761743731.0564299,31500,17.560897827148438
1761743889.1422765,32000,17.699369430541992
1761744048.2251363,32500,16.764970779418945
1761744206.7857776,33000,17.660411834716797
1761744362.817491,33500,17.947052001953125
1761744521.040177,34000,17.132665634155273
1761744681.6917062,34500,17.195247650146484
1761744844.1214046,35000,17.587343215942383
1761745001.6099374,35500,17.596643447875977
1761745162.2677994,36000,17.560209274291992
1761745322.1916678,36500,17.539226531982422
1761745478.5886006,37000,17.343284606933594
1761745636.582575,37500,16.539386749267578
1761745794.12684,38000,17.071086883544922
1761745953.7584262,38500,16.76868438720703
1761746111.9094393,39000,16.324644088745117
1761746267.62114,39500,18.075029373168945
1761746425.5732818,40000,17.921728134155273
1761746584.651668,40500,17.5888729095459
1761746747.3453782,41000,16.68646240234375
1761746911.1507523,41500,17.423173904418945
1761747073.486647,42000,17.939163208007812
1761747232.5242817,42500,17.603830337524414
1761747392.1486073,43000,17.663928985595703
1761747553.864561,43500,17.762744903564453
1761747716.6216927,44000,17.88897132873535
1761747880.215685,44500,17.237661361694336
1761748040.9781873,45000,17.34546661376953
1761748202.8789048,45500,17.661792755126953
1761748363.389622,46000,17.644763946533203
1761748522.5961788,46500,17.946014404296875
1761748684.6969213,47000,17.729337692260742
1761748846.4783506,47500,17.724681854248047
1761749008.5779748,48000,17.624237060546875
1761749168.2874124,48500,16.923465728759766
1761749327.3483932,49000,16.88871192932129
1761749484.7001925,49500,17.01354217529297
1761749646.1667185,50000,17.220996856689453
1761749807.070238,50500,17.829723358154297
1761749967.5007563,51000,17.589488983154297
1761750126.8710456,51500,17.35688591003418
1761750286.4022589,52000,17.475170135498047
1761750448.6641266,52500,17.963542938232422
1761750610.1938965,53000,17.654685974121094
1761750773.2924888,53500,17.966463088989258
1761750938.504861,54000,17.816997528076172
1761751098.02137,54500,17.8216609954834
1761751258.5845284,55000,18.055511474609375
1761751416.192558,55500,17.48768424987793
1761751572.3505077,56000,17.005630493164062
1761751737.6339238,56500,17.464580535888672
1761751898.0522819,57000,17.74480628967285
1761752058.7972062,57500,17.318063735961914
1761752220.0902526,58000,17.44571304321289
1761752382.1670053,58500,17.847824096679688
1761752544.7300885,59000,17.696704864501953
1761752703.4384744,59500,17.634815216064453
1761752863.1314397,60000,17.484132766723633
1761753027.898752,60500,17.728099822998047
1761753191.4742432,61000,18.034313201904297
1761753354.39705,61500,17.68788719177246
1761753517.6706913,62000,17.59037208557129
1761753677.7130861,62500,17.803897857666016
1761753841.2223992,63000,18.156606674194336
1761754006.9169784,63500,17.653696060180664
1761754171.5445893,64000,17.851261138916016
1761754331.9687295,64500,17.628128051757812
1761754494.9664457,65000,17.748619079589844
1761754656.60169,65500,17.916425704956055
1761754822.3200648,66000,17.77431869506836
1761754984.2478714,66500,18.165555953979492
1761755146.8461704,67000,18.05338478088379
1761755310.1125665,67500,17.85997200012207
1761755474.4687204,68000,17.509700775146484
1761755639.6440113,68500,18.013383865356445
1761755806.233421,69000,17.624399185180664
1761755969.2047358,69500,17.92935562133789
1761756130.2661371,70000,17.75094985961914
1761756295.1542337,70500,17.261587142944336
1761756457.8411417,71000,17.81352424621582
1761756623.399149,71500,17.727584838867188
1761756790.890478,72000,18.23053550720215
1761756954.9318419,72500,18.012531280517578
1761757119.6216116,73000,18.168445587158203
1761757284.6353946,73500,18.077978134155273
1761757448.0372193,74000,18.235532760620117
1761757611.9731193,74500,17.732398986816406
1761757779.3643725,75000,18.021833419799805
1761757945.7332864,75500,18.087417602539062
1761758108.577831,76000,18.04827308654785
1761758276.9797456,76500,18.247190475463867
1761758441.174849,77000,18.128461837768555
1761758601.6649537,77500,17.470531463623047
1761758763.3920588,78000,17.943979263305664
1761758924.1422877,78500,17.49927520751953
1761759090.2073638,79000,17.991230010986328
1761759256.7749238,79500,18.04087257385254
1761759423.7679996,80000,17.830387115478516
1761759587.346211,80500,18.259077072143555
1761759751.2251909,81000,18.032747268676758
1761759914.388281,81500,18.00516700744629
1761760079.4990504,82000,17.677902221679688
1761760243.6903787,82500,17.916181564331055
1761760411.6336455,83000,17.97696876525879
1761760583.0358098,83500,18.053892135620117
1761760753.1847646,84000,17.837305068969727
1761760921.6720605,84500,18.305906295776367
1761761086.1609566,85000,18.178133010864258
1761761254.6474578,85500,17.87859344482422
1761761425.823807,86000,17.978042602539062
1761761590.4138393,86500,18.050485610961914
1761761755.813229,87000,18.215158462524414
1761761919.0399506,87500,18.292749404907227
1761762084.036296,88000,17.93061065673828
1761762249.7702117,88500,18.228105545043945
1761762417.2512183,89000,17.804428100585938
1761762582.3693845,89500,18.121374130249023
1761762749.1026795,90000,17.88514518737793
1761762915.3547518,90500,18.203754425048828
1761763086.1449785,91000,17.816009521484375
1761763252.7876117,91500,18.080459594726562
1761763416.862914,92000,18.0074462890625
1761763586.8862102,92500,18.11107635498047
1761763750.9028118,93000,17.798748016357422
1761763919.2315354,93500,18.314817428588867
1761764085.012354,94000,18.13306427001953
1761764246.7617505,94500,17.887855529785156
1761764412.2279677,95000,18.26592254638672
1761764579.5495477,95500,18.03101348876953
1761764749.9108436,96000,18.273944854736328
1761764914.129119,96500,18.269887924194336
1761765077.5302677,97000,17.78032875061035
1761765245.5717595,97500,18.382308959960938
1761765415.7671926,98000,18.116270065307617
1761765577.7576466,98500,18.389455795288086
1761765747.5040348,99000,18.217487335205078
1761765913.4261143,99500,18.450258255004883
1761766081.0628576,100000,18.183460235595703
1761766255.4237607,100500,18.3300724029541
1761766422.9873881,101000,17.966468811035156
1761766587.321352,101500,18.241905212402344
1761766753.8104413,102000,18.226747512817383
1761766922.3342083,102500,18.256698608398438
1761767089.5142918,103000,18.2398738861084
1761767254.6911905,103500,18.233285903930664
1761767421.84206,104000,18.358394622802734
1761767589.9035327,104500,18.095373153686523
1761767754.8013773,105000,18.17454719543457
1761767917.7259328,105500,18.242822647094727
1761768089.9920073,106000,18.211164474487305
1761768255.5512033,106500,18.053998947143555
1761768422.7859244,107000,18.485910415649414
1761768590.1823313,107500,18.091556549072266
1761768757.6046588,108000,18.174728393554688
1761768924.6349232,108500,17.99500274658203
1761769093.5424743,109000,18.326101303100586
1761769262.7067778,109500,18.217758178710938
1761769430.3366137,110000,18.1575870513916
1761769597.2465794,110500,18.409204483032227
1761769762.4283738,111000,18.275592803955078
1761769930.5870094,111500,18.347030639648438
1761770099.5217693,112000,18.418025970458984
1761770267.0434225,112500,17.954195022583008
1761770437.1978047,113000,17.83795738220215
1761770605.5035193,113500,17.89292335510254
1761770774.8749561,114000,18.31479263305664
1761770941.499921,114500,18.354446411132812
1761771109.0369663,115000,18.499736785888672
