Wall time,Step,Value
1761815429.6508899,500,28.200000762939453
1761815593.5690446,1000,47.375
1761815752.8783896,1500,41.0
1761815906.8803833,2000,64.22222137451172
1761816062.0058274,2500,64.14286041259766
1761816220.2722695,3000,59.44444274902344
1761816377.9143517,3500,49.0
1761816531.9396954,4000,62.099998474121094
1761816684.698568,4500,53.83333206176758
1761816840.8108065,5000,54.727272033691406
1761816999.2050657,5500,40.5
1761817154.738445,6000,42.5
1761817310.66147,6500,56.599998474121094
1761817469.2617145,7000,62.29999923706055
1761817626.2049463,7500,42.5
1761817784.9734647,8000,47.181819915771484
1761817941.8950295,8500,57.0
1761818102.4346693,9000,37.33333206176758
1761818257.3866467,9500,53.77777862548828
1761818413.321584,10000,55.5
1761818575.3739264,10500,39.230770111083984
1761818734.5500941,11000,44.75
1761818891.8502848,11500,37.33333206176758
1761819053.342771,12000,49.66666793823242
1761819211.5226836,12500,40.16666793823242
1761819371.938752,13000,42.875
1761819530.4815476,13500,51.0
1761819686.0677133,14000,58.3636360168457
1761819847.3201385,14500,53.08333206176758
1761820005.0939724,15000,43.20000076293945
1761820166.0527744,15500,38.46154022216797
1761820319.0540938,16000,46.5
1761820474.1982386,16500,45.57143020629883
1761820632.0871408,17000,48.25
1761820791.4199965,17500,40.272727966308594
1761820944.8578336,18000,42.14285659790039
1761821102.3578126,18500,63.33333206176758
1761821257.1427288,19000,69.28571319580078
1761821415.2823176,19500,57.33333206176758
1761821577.0797944,20000,41.3636360168457
1761821738.122894,20500,47.20000076293945
1761821896.4066782,21000,40.5
1761822063.1310103,21500,50.6363639831543
1761822222.8417614,22000,59.875
1761822380.5709193,22500,49.38461685180664
1761822541.1561432,23000,38.099998474121094
1761822699.9306533,23500,45.35714340209961
1761822860.8858707,24000,37.5
1761823018.7569935,24500,45.099998474121094
1761823179.6594472,25000,53.58333206176758
1761823339.9178557,25500,38.0
1761823498.0350757,26000,37.75
1761823655.7275054,26500,45.30769348144531
1761823809.806744,27000,49.55555725097656
1761823972.9160094,27500,41.5
1761824129.362388,28000,31.0
1761824290.9817007,28500,39.08333206176758
1761824452.3922572,29000,51.30769348144531
1761824614.3186076,29500,33.88888931274414
1761824771.206275,30000,41.85714340209961
1761824926.6765633,30500,43.266666412353516
1761825084.7485702,31000,49.30769348144531
1761825242.833625,31500,29.285715103149414
1761825402.2286222,32000,29.272727966308594
1761825562.5891328,32500,49.79999923706055
1761825723.1154337,33000,56.45454406738281
1761825883.461684,33500,32.75
1761826043.278296,34000,35.83333206176758
1761826203.3803127,34500,49.16666793823242
1761826362.5955641,35000,58.400001525878906
1761826523.6239874,35500,35.92307662963867
1761826678.9346678,36000,41.57143020629883
1761826836.9388835,36500,48.29999923706055
1761826999.3162773,37000,42.125
1761827158.1085086,37500,37.099998474121094
1761827313.174508,38000,46.78571319580078
1761827470.0524054,38500,35.33333206176758
1761827627.5386767,39000,40.5
1761827785.3556285,39500,36.66666793823242
1761827943.8703194,40000,37.75
1761828101.9236465,40500,50.0
1761828264.2506154,41000,41.818180084228516
1761828423.5974352,41500,39.09090805053711
1761828580.350585,42000,39.0
1761828738.679706,42500,42.0
1761828898.1209605,43000,35.272727966308594
1761829061.8613575,43500,42.33333206176758
1761829221.4638157,44000,45.625
1761829382.2880697,44500,48.53845977783203
1761829546.570616,45000,48.14285659790039
1761829706.5183554,45500,34.599998474121094
1761829867.4109848,46000,29.647058486938477
1761830028.6658583,46500,33.69230651855469
1761830191.082466,47000,33.66666793823242
1761830351.2558904,47500,42.83333206176758
1761830510.3515742,48000,34.769229888916016
1761830668.957447,48500,32.25
1761830828.7265093,49000,37.09090805053711
1761830991.7842848,49500,48.93333435058594
1761831152.8828783,50000,37.5625
1761831314.0011947,50500,28.14285659790039
1761831473.8729677,51000,38.69230651855469
1761831636.5606892,51500,44.79999923706055
1761831795.9711847,52000,39.16666793823242
1761831956.3880777,52500,37.900001525878906
1761832114.071106,53000,30.91666603088379
1761832275.541174,53500,55.5
1761832436.832221,54000,34.58333206176758
1761832599.5089989,54500,50.727272033691406
1761832764.2036126,55000,44.46154022216797
1761832930.0790877,55500,32.230770111083984
1761833092.6280901,56000,30.83333396911621
1761833257.741232,56500,45.75
1761833421.359201,57000,39.0
1761833578.2072806,57500,45.92307662963867
1761833740.0748048,58000,36.0
1761833902.3451374,58500,33.86666488647461
1761834062.5588148,59000,35.28571319580078
1761834229.7016597,59500,32.29411697387695
1761834391.7169428,60000,35.79999923706055
1761834552.4291904,60500,38.11111068725586
1761834719.0609274,61000,42.9375
1761834884.0077753,61500,34.099998474121094
1761835045.634488,62000,49.733333587646484
1761835208.798546,62500,28.4375
1761835367.201137,63000,29.3125
1761835530.6240606,63500,31.5
1761835691.727419,64000,37.85714340209961
1761835857.2925096,64500,34.400001525878906
1761836018.0214987,65000,43.38461685180664
1761836179.3278067,65500,37.85714340209961
1761836342.8082256,66000,34.20000076293945
1761836504.1427035,66500,50.90909194946289
1761836665.695764,67000,33.818180084228516
1761836827.9975736,67500,43.0
1761836989.9720418,68000,32.5
1761837155.7537577,68500,25.230770111083984
1761837316.3578453,69000,39.0
1761837479.6374984,69500,29.75
1761837643.2397828,70000,52.90909194946289
1761837809.0800397,70500,26.636363983154297
1761837970.5436919,71000,38.75
1761838130.013574,71500,50.28571319580078
1761838295.0699482,72000,64.25
1761838455.0401547,72500,33.57143020629883
1761838614.8836992,73000,41.08333206176758
1761838780.0124006,73500,41.846153259277344
1761838947.788795,74000,24.30769157409668
1761839110.1302993,74500,42.75
1761839276.0929666,75000,44.30769348144531
1761839440.3269997,75500,38.13333511352539
1761839602.0578442,76000,35.66666793823242
1761839762.6960201,76500,43.22222137451172
1761839924.1249566,77000,41.181819915771484
1761840085.4134011,77500,36.09090805053711
1761840246.3355627,78000,29.22222137451172
1761840412.880885,78500,38.0
1761840582.7103493,79000,33.05882263183594
1761840754.585261,79500,30.16666603088379
1761840931.607593,80000,22.909090042114258
1761841105.9780133,80500,38.0
1761841272.4191015,81000,65.46154022216797
1761841429.8163478,81500,76.88888549804688
1761841595.1369863,82000,39.78571319580078
1761841759.158925,82500,24.923076629638672
1761841920.8453894,83000,53.818180084228516
1761842085.600687,83500,43.33333206176758
1761842251.0987148,84000,46.846153259277344
1761842413.7261832,84500,33.230770111083984
1761842578.899732,85000,38.75
1761842747.5905635,85500,30.83333396911621
1761842911.2522655,86000,23.076923370361328
1761843074.9806523,86500,33.53333282470703
1761843237.2808406,87000,34.66666793823242
1761843400.5983903,87500,37.5625
1761843564.5743425,88000,41.33333206176758
1761843730.8061836,88500,28.428571701049805
1761843899.274633,89000,36.733333587646484
1761844064.2314324,89500,28.200000762939453
1761844233.3225954,90000,40.0
1761844393.5274255,90500,39.0
1761844560.4401333,91000,25.842105865478516
1761844726.7066925,91500,27.705883026123047
1761844885.9926858,92000,32.375
1761845049.4486523,92500,46.0
